id,date,sales,Old_Price_Revenue
167,1/6/2023,93,883407
167,1/10/2023,74,702926
167,1/11/2023,100,949900
167,1/16/2023,67,636433
167,1/19/2023,49,465451
167,1/20/2023,67,636433
167,1/23/2023,19,180481
167,1/25/2023,17,161483
167,2/1/2023,165,1567335
167,2/2/2023,51,484449
167,2/4/2023,89,845411
167,2/5/2023,55,522445
167,2/11/2023,99,940401
167,2/12/2023,14,132986
167,2/14/2023,121,1149379
167,2/16/2023,78,740922
168,2/24/2022,87,1217913
168,2/27/2022,158,2211842
168,2/28/2022,76,1063924
168,3/1/2022,48,671952
168,3/2/2022,213,2981787
168,3/3/2022,90,1259910
168,3/4/2022,92,1287908
168,3/6/2022,65,909935
168,3/10/2022,79,1105921
168,3/11/2022,162,2267838
168,3/12/2022,58,811942
168,3/19/2022,39,545961
168,3/20/2022,92,1287908
168,3/22/2022,108,1511892
168,3/27/2022,117,1637883
168,3/28/2022,63,881937
168,3/29/2022,101,1413899
168,4/3/2022,43,601957
168,4/6/2022,55,769945
168,4/7/2022,238,3331762
168,4/9/2022,59,825941
168,4/13/2022,100,1399900
168,4/16/2022,49,685951
168,4/17/2022,47,657953
168,4/21/2022,46,643954
168,4/23/2022,45,629955
168,4/25/2022,36,503964
168,4/27/2022,156,2183844
168,4/28/2022,35,489965
168,4/29/2022,4,55996
168,5/1/2022,64,895936
168,5/4/2022,73,1021927
168,5/5/2022,96,1343904
168,5/6/2022,128,1791872
168,5/7/2022,64,895936
168,5/8/2022,12,167988
168,5/13/2022,62,867938
168,5/16/2022,72,1007928
168,5/22/2022,47,657953
168,5/24/2022,86,1203914
168,5/25/2022,4,55996
168,5/26/2022,85,1189915
168,5/29/2022,151,2113849
168,5/30/2022,2,27998
168,6/1/2022,40,559960
168,6/3/2022,90,1259910
168,6/5/2022,88,1231912
168,6/6/2022,146,2043854
168,6/8/2022,42,587958
168,6/10/2022,96,1343904
168,6/11/2022,92,1287908
168,6/12/2022,4,55996
168,6/13/2022,67,937933
168,6/14/2022,20,279980
168,6/15/2022,68,951932
168,6/16/2022,21,293979
168,6/17/2022,34,475966
168,6/19/2022,33,461967
168,6/21/2022,31,433969
168,6/26/2022,146,2043854
168,6/27/2022,70,979930
168,6/28/2022,12,167988
168,7/2/2022,75,1049925
168,7/6/2022,97,1357903
168,7/8/2022,151,2113849
168,7/9/2022,59,825941
168,7/11/2022,166,2323834
168,7/13/2022,148,2071852
168,7/19/2022,90,1259910
168,7/21/2022,96,1343904
168,7/26/2022,73,1021927
168,7/30/2022,174,2435826
168,7/31/2022,91,1273909
168,8/1/2022,158,2211842
168,8/3/2022,9,125991
168,8/4/2022,72,1007928
168,8/5/2022,2,27998
168,8/6/2022,15,209985
168,8/8/2022,95,1329905
168,8/11/2022,126,1763874
168,8/13/2022,28,391972
168,8/16/2022,147,2057853
168,8/17/2022,207,2897793
168,8/18/2022,91,1273909
168,8/19/2022,106,1483894
168,8/22/2022,76,1063924
168,8/30/2022,133,1861867
168,8/31/2022,20,279980
168,9/3/2022,129,1805871
168,9/4/2022,56,783944
168,9/7/2022,46,643954
168,9/11/2022,73,1021927
168,9/12/2022,96,1343904
168,9/19/2022,11,153989
168,9/21/2022,50,699950
168,9/22/2022,51,713949
168,9/23/2022,18,251982
168,9/25/2022,19,265981
168,9/26/2022,100,1399900
168,9/27/2022,20,279980
168,9/30/2022,24,335976
168,10/2/2022,73,1021927
168,10/3/2022,89,1245911
168,10/4/2022,24,335976
168,10/8/2022,66,923934
168,10/9/2022,83,1161917
168,10/13/2022,57,797943
168,10/20/2022,32,447968
168,10/21/2022,89,1245911
168,10/22/2022,70,979930
168,10/25/2022,86,1203914
168,10/31/2022,20,279980
168,11/1/2022,99,1385901
168,11/4/2022,61,853939
168,11/7/2022,137,1917863
168,11/11/2022,85,1189915
168,11/12/2022,62,867938
168,11/14/2022,38,531962
168,11/15/2022,82,1147918
168,11/26/2022,41,573959
168,11/30/2022,79,1105921
168,12/1/2022,27,377973
168,12/2/2022,33,461967
168,12/4/2022,88,1231912
168,12/5/2022,8,111992
168,12/6/2022,67,937933
168,12/7/2022,126,1763874
168,12/8/2022,162,2267838
168,12/9/2022,89,1245911
168,12/10/2022,120,1679880
168,12/11/2022,55,769945
168,12/13/2022,183,2561817
168,12/14/2022,118,1651882
168,12/20/2022,94,1315906
168,12/22/2022,85,1189915
168,12/31/2022,55,769945
168,1/4/2023,96,1343904
168,1/5/2023,99,1385901
168,1/8/2023,153,2141847
168,1/13/2023,71,993929
168,1/14/2023,122,1707878
168,1/16/2023,60,839940
168,1/19/2023,68,951932
168,1/20/2023,84,1175916
168,1/23/2023,40,559960
168,1/24/2023,232,3247768
168,1/25/2023,103,1441897
168,1/26/2023,58,811942
168,1/27/2023,37,517963
168,1/28/2023,83,1161917
168,1/31/2023,147,2057853
168,2/2/2023,111,1553889
168,2/3/2023,73,1021927
168,2/6/2023,113,1581887
168,2/8/2023,99,1385901
168,2/9/2023,65,909935
168,2/11/2023,15,209985
168,2/12/2023,57,797943
168,2/14/2023,43,601957
168,2/17/2023,97,1357903
168,2/18/2023,16,223984
169,2/18/2022,48,1103952
169,2/19/2022,5,114995
169,2/20/2022,67,1540933
169,2/21/2022,55,1264945
169,2/27/2022,53,1218947
169,2/28/2022,89,2046911
169,3/1/2022,9,206991
169,3/4/2022,36,827964
169,3/8/2022,79,1816921
169,3/9/2022,5,114995
169,3/10/2022,97,2230903
169,3/11/2022,81,1862919
169,3/15/2022,36,827964
169,3/16/2022,32,735968
169,3/22/2022,56,1287944
169,3/24/2022,85,1954915
169,3/25/2022,81,1862919
169,3/26/2022,83,1908917
169,3/27/2022,11,252989
169,3/29/2022,54,1241946
169,3/30/2022,16,367984
169,3/31/2022,72,1655928
169,4/2/2022,57,1310943
169,4/5/2022,96,2207904
169,4/6/2022,7,160993
169,4/8/2022,57,1310943
169,4/9/2022,140,3219860
169,4/10/2022,60,1379940
169,4/15/2022,56,1287944
169,4/21/2022,65,1494935
169,4/22/2022,102,2345898
169,5/1/2022,111,2552889
169,5/2/2022,82,1885918
169,5/4/2022,91,2092909
169,5/7/2022,71,1632929
169,5/11/2022,57,1310943
169,5/13/2022,91,2092909
169,5/15/2022,88,2023912
169,5/16/2022,34,781966
169,5/20/2022,96,2207904
169,5/22/2022,8,183992
169,5/23/2022,27,620973
169,5/24/2022,85,1954915
169,5/26/2022,135,3104865
169,5/27/2022,84,1931916
169,5/29/2022,70,1609930
169,5/31/2022,179,4116821
169,6/1/2022,103,2368897
169,6/2/2022,30,689970
169,6/8/2022,68,1563932
169,6/10/2022,3,68997
169,6/11/2022,69,1586931
169,6/12/2022,61,1402939
169,6/14/2022,41,942959
169,6/15/2022,1,22999
169,6/17/2022,100,2299900
169,6/22/2022,7,160993
169,6/23/2022,59,1356941
169,6/28/2022,50,1149950
169,6/29/2022,41,942959
169,7/3/2022,105,2414895
169,7/5/2022,87,2000913
169,7/6/2022,12,275988
169,7/7/2022,41,942959
169,7/11/2022,100,2299900
169,7/13/2022,122,2805878
169,7/15/2022,118,2713882
169,7/16/2022,150,3449850
169,7/22/2022,84,1931916
169,7/23/2022,138,3173862
169,7/27/2022,71,1632929
169,7/31/2022,127,2920873
169,8/1/2022,4,91996
169,8/8/2022,40,919960
169,8/9/2022,7,160993
169,8/10/2022,97,2230903
169,8/13/2022,33,758967
169,8/16/2022,4,91996
169,8/21/2022,94,2161906
169,8/27/2022,18,413982
169,8/28/2022,104,2391896
169,8/30/2022,48,1103952
169,8/31/2022,55,1264945
169,9/1/2022,83,1908917
169,9/7/2022,42,965958
169,9/8/2022,107,2460893
169,9/9/2022,99,2276901
169,9/10/2022,152,3495848
169,9/13/2022,38,873962
169,9/14/2022,58,1333942
169,9/15/2022,77,1770923
169,9/17/2022,90,2069910
169,9/19/2022,89,2046911
169,9/25/2022,182,4185818
169,9/27/2022,32,735968
169,9/28/2022,98,2253902
169,9/29/2022,97,2230903
169,10/3/2022,66,1517934
169,10/4/2022,70,1609930
169,10/8/2022,16,367984
169,10/9/2022,56,1287944
169,10/18/2022,75,1724925
169,10/20/2022,12,275988
169,10/21/2022,31,712969
169,10/23/2022,65,1494935
169,10/25/2022,98,2253902
169,10/26/2022,82,1885918
169,10/27/2022,73,1678927
169,10/28/2022,34,781966
169,10/29/2022,139,3196861
169,10/30/2022,138,3173862
169,10/31/2022,82,1885918
169,11/2/2022,76,1747924
169,11/5/2022,74,1701926
169,11/7/2022,7,160993
169,11/15/2022,96,2207904
169,11/19/2022,77,1770923
169,11/21/2022,61,1402939
169,11/22/2022,192,4415808
169,11/27/2022,32,735968
169,11/28/2022,99,2276901
169,12/7/2022,163,3748837
169,12/9/2022,172,3955828
169,12/13/2022,94,2161906
169,12/14/2022,23,528977
169,12/15/2022,100,2299900
169,12/17/2022,105,2414895
169,12/22/2022,31,712969
169,12/24/2022,31,712969
169,12/28/2022,81,1862919
169,12/29/2022,37,850963
169,12/30/2022,76,1747924
169,1/3/2023,109,2506891
169,1/6/2023,2,45998
169,1/8/2023,98,2253902
169,1/10/2023,99,2276901
169,1/11/2023,41,942959
169,1/13/2023,80,1839920
169,1/15/2023,184,4231816
169,1/23/2023,51,1172949
169,1/24/2023,97,2230903
169,1/26/2023,13,298987
169,1/28/2023,65,1494935
169,1/29/2023,76,1747924
169,2/1/2023,91,2092909
169,2/3/2023,234,5381766
169,2/5/2023,62,1425938
169,2/6/2023,5,114995
169,2/7/2023,23,528977
169,2/10/2023,98,2253902
169,2/11/2023,114,2621886
169,2/14/2023,22,505978
169,2/15/2023,27,620973
169,2/16/2023,89,2046911
169,2/18/2023,134,3081866
170,2/20/2022,81,728919
170,2/21/2022,90,809910
170,2/22/2022,196,1763804
170,2/25/2022,90,809910
170,3/1/2022,30,269970
170,3/10/2022,3,26997
170,3/13/2022,53,476947
170,3/16/2022,74,665926
170,3/17/2022,30,269970
170,3/21/2022,40,359960
170,3/28/2022,79,710921
170,3/29/2022,76,683924
170,3/30/2022,82,737918
170,4/2/2022,57,512943
170,4/5/2022,100,899900
170,4/6/2022,15,134985
170,4/7/2022,80,719920
170,4/9/2022,48,431952
170,4/11/2022,37,332963
170,4/13/2022,31,278969
170,4/17/2022,145,1304855
170,4/22/2022,62,557938
170,4/24/2022,11,98989
170,4/25/2022,62,557938
170,5/3/2022,10,89990
170,5/4/2022,35,314965
170,5/9/2022,47,422953
170,5/10/2022,306,2753694
170,5/12/2022,39,350961
170,5/16/2022,73,656927
170,5/17/2022,10,89990
170,5/19/2022,49,440951
170,5/21/2022,69,620931
170,5/22/2022,85,764915
170,5/23/2022,87,782913
170,5/29/2022,2,17998
170,5/30/2022,10,89990
170,6/1/2022,168,1511832
170,6/6/2022,65,584935
170,6/10/2022,60,539940
170,6/13/2022,80,719920
170,6/16/2022,124,1115876
170,6/19/2022,23,206977
170,6/26/2022,48,431952
170,6/29/2022,20,179980
170,7/1/2022,158,1421842
170,7/3/2022,7,62993
170,7/9/2022,88,791912
170,7/12/2022,36,323964
170,7/14/2022,12,107988
170,7/16/2022,67,602933
170,7/18/2022,28,251972
170,7/23/2022,83,746917
170,7/26/2022,11,98989
170,7/29/2022,40,359960
170,8/1/2022,91,818909
170,8/3/2022,99,890901
170,8/4/2022,45,404955
170,8/6/2022,53,476947
170,8/7/2022,94,845906
170,8/9/2022,69,620931
170,8/12/2022,3,26997
170,8/13/2022,71,638929
170,8/16/2022,71,638929
170,8/18/2022,67,602933
170,8/21/2022,78,701922
170,8/23/2022,158,1421842
170,8/25/2022,28,251972
170,8/29/2022,84,755916
170,9/6/2022,75,674925
170,9/8/2022,46,413954
170,9/9/2022,18,161982
170,9/10/2022,80,719920
170,9/11/2022,3,26997
170,9/12/2022,51,458949
170,9/14/2022,112,1007888
170,9/15/2022,20,179980
170,9/16/2022,40,359960
170,9/17/2022,4,35996
170,9/19/2022,25,224975
170,9/24/2022,80,719920
170,9/26/2022,245,2204755
170,9/27/2022,176,1583824
170,10/2/2022,19,170981
170,10/3/2022,26,233974
170,10/8/2022,50,449950
170,10/9/2022,87,782913
170,10/11/2022,9,80991
170,10/14/2022,97,872903
170,10/18/2022,95,854905
170,10/19/2022,96,863904
170,10/21/2022,127,1142873
170,10/23/2022,60,539940
170,10/26/2022,80,719920
170,10/31/2022,31,278969
170,11/3/2022,123,1106877
170,11/6/2022,93,836907
170,11/8/2022,63,566937
170,11/12/2022,121,1088879
170,11/13/2022,73,656927
170,11/16/2022,9,80991
170,11/18/2022,94,845906
170,11/19/2022,182,1637818
170,11/20/2022,40,359960
170,11/21/2022,87,782913
170,11/25/2022,1,8999
170,11/26/2022,94,845906
170,11/28/2022,40,359960
170,12/2/2022,175,1574825
170,12/3/2022,33,296967
170,12/7/2022,48,431952
170,12/9/2022,142,1277858
170,12/10/2022,53,476947
170,12/12/2022,52,467948
170,12/13/2022,126,1133874
170,12/16/2022,20,179980
170,12/17/2022,100,899900
170,12/22/2022,17,152983
170,12/23/2022,13,116987
170,12/25/2022,45,404955
170,12/26/2022,5,44995
170,12/31/2022,18,161982
170,1/1/2023,40,359960
170,1/5/2023,85,764915
170,1/6/2023,3,26997
170,1/7/2023,361,3248639
170,1/8/2023,75,674925
170,1/9/2023,19,170981
170,1/12/2023,30,269970
170,1/13/2023,147,1322853
170,1/14/2023,55,494945
170,1/15/2023,100,899900
170,1/16/2023,84,755916
170,1/17/2023,103,926897
170,1/19/2023,107,962893
170,1/22/2023,26,233974
170,1/24/2023,137,1232863
170,1/25/2023,59,530941
170,1/27/2023,18,161982
170,1/30/2023,71,638929
170,1/31/2023,50,449950
170,2/2/2023,20,179980
170,2/5/2023,46,413954
170,2/8/2023,43,386957
170,2/9/2023,97,872903
170,2/12/2023,27,242973
170,2/16/2023,163,1466837
171,2/20/2022,63,1133937
171,2/21/2022,83,1493917
171,2/24/2022,148,2663852
171,2/27/2022,118,2123882
171,2/28/2022,5,89995
171,3/2/2022,120,2159880
171,3/3/2022,58,1043942
171,3/7/2022,116,2087884
171,3/9/2022,11,197989
171,3/13/2022,52,935948
171,3/14/2022,96,1727904
171,3/19/2022,102,1835898
171,3/20/2022,91,1637909
171,3/21/2022,85,1529915
171,3/23/2022,4,71996
171,3/26/2022,66,1187934
171,4/2/2022,10,179990
171,4/7/2022,152,2735848
171,4/8/2022,79,1421921
171,4/11/2022,98,1763902
171,4/12/2022,26,467974
171,4/14/2022,28,503972
171,4/17/2022,25,449975
171,4/18/2022,32,575968
171,4/19/2022,73,1313927
171,4/22/2022,77,1385923
171,4/23/2022,130,2339870
171,4/24/2022,86,1547914
171,4/25/2022,39,701961
171,4/27/2022,75,1349925
171,4/29/2022,98,1763902
171,4/30/2022,116,2087884
171,5/1/2022,104,1871896
171,5/2/2022,36,647964
171,5/6/2022,74,1331926
171,5/12/2022,42,755958
171,5/13/2022,122,2195878
171,5/16/2022,55,989945
171,5/18/2022,74,1331926
171,5/19/2022,120,2159880
171,5/20/2022,1,17999
171,5/21/2022,83,1493917
171,5/28/2022,87,1565913
171,5/31/2022,94,1691906
171,6/1/2022,114,2051886
171,6/4/2022,108,1943892
171,6/8/2022,76,1367924
171,6/10/2022,53,953947
171,6/12/2022,38,683962
171,6/14/2022,38,683962
171,6/16/2022,127,2285873
171,6/17/2022,87,1565913
171,6/18/2022,44,791956
171,6/21/2022,24,431976
171,6/23/2022,47,845953
171,6/26/2022,102,1835898
171,6/30/2022,168,3023832
171,7/2/2022,76,1367924
171,7/3/2022,52,935948
171,7/6/2022,54,971946
171,7/7/2022,23,413977
171,7/9/2022,15,269985
171,7/12/2022,43,773957
171,7/13/2022,31,557969
171,7/15/2022,91,1637909
171,7/16/2022,98,1763902
171,7/20/2022,76,1367924
171,7/22/2022,142,2555858
171,7/23/2022,90,1619910
171,7/24/2022,53,953947
171,8/1/2022,67,1205933
171,8/2/2022,82,1475918
171,8/3/2022,69,1241931
171,8/7/2022,77,1385923
171,8/8/2022,38,683962
171,8/9/2022,3,53997
171,8/11/2022,79,1421921
171,8/12/2022,135,2429865
171,8/16/2022,17,305983
171,8/17/2022,65,1169935
171,8/18/2022,71,1277929
171,8/19/2022,94,1691906
171,8/20/2022,67,1205933
171,8/21/2022,24,431976
171,8/22/2022,79,1421921
171,8/24/2022,38,683962
171,8/26/2022,83,1493917
171,8/27/2022,99,1781901
171,8/28/2022,81,1457919
171,8/31/2022,146,2627854
171,9/4/2022,14,251986
171,9/10/2022,59,1061941
171,9/12/2022,79,1421921
171,9/13/2022,69,1241931
171,9/15/2022,37,665963
171,9/17/2022,151,2717849
171,9/20/2022,84,1511916
171,9/21/2022,27,485973
171,9/22/2022,28,503972
171,9/23/2022,26,467974
171,9/25/2022,79,1421921
171,9/26/2022,45,809955
171,9/28/2022,92,1655908
171,9/29/2022,74,1331926
171,10/1/2022,99,1781901
171,10/2/2022,136,2447864
171,10/4/2022,84,1511916
171,10/5/2022,107,1925893
171,10/11/2022,3,53997
171,10/12/2022,81,1457919
171,10/15/2022,60,1079940
171,10/18/2022,57,1025943
171,10/20/2022,105,1889895
171,10/21/2022,49,881951
171,10/27/2022,25,449975
171,10/30/2022,67,1205933
171,11/2/2022,97,1745903
171,11/7/2022,22,395978
171,11/10/2022,100,1799900
171,11/11/2022,63,1133937
171,11/12/2022,120,2159880
171,11/13/2022,54,971946
171,11/14/2022,47,845953
171,11/16/2022,166,2987834
171,11/18/2022,87,1565913
171,11/20/2022,26,467974
171,11/21/2022,54,971946
171,11/24/2022,63,1133937
171,11/26/2022,52,935948
171,11/27/2022,21,377979
171,11/28/2022,69,1241931
171,11/30/2022,52,935948
171,12/3/2022,69,1241931
171,12/9/2022,95,1709905
171,12/11/2022,82,1475918
171,12/13/2022,89,1601911
171,12/14/2022,60,1079940
171,12/15/2022,59,1061941
171,12/17/2022,154,2771846
171,12/23/2022,45,809955
171,12/27/2022,87,1565913
171,12/30/2022,84,1511916
171,1/1/2023,76,1367924
171,1/5/2023,18,323982
171,1/6/2023,48,863952
171,1/8/2023,79,1421921
171,1/9/2023,179,3221821
171,1/10/2023,91,1637909
171,1/12/2023,102,1835898
171,1/21/2023,53,953947
171,1/22/2023,40,719960
171,1/24/2023,76,1367924
171,1/25/2023,1,17999
171,2/1/2023,193,3473807
171,2/2/2023,91,1637909
171,2/8/2023,15,269985
171,2/10/2023,66,1187934
171,2/11/2023,82,1475918
171,2/12/2023,59,1061941
171,2/17/2023,32,575968
171,2/18/2023,124,2231876
172,2/18/2022,39,740961
172,2/19/2022,33,626967
172,2/20/2022,56,1063944
172,2/22/2022,98,1861902
172,2/23/2022,76,1443924
172,2/24/2022,99,1880901
172,2/25/2022,86,1633914
172,2/26/2022,27,512973
172,2/28/2022,5,94995
172,3/4/2022,4,75996
172,3/7/2022,88,1671912
172,3/12/2022,83,1576917
172,3/17/2022,148,2811852
172,3/19/2022,90,1709910
172,3/20/2022,97,1842903
172,3/23/2022,45,854955
172,3/24/2022,82,1557918
172,3/26/2022,13,246987
172,4/2/2022,125,2374875
172,4/3/2022,19,360981
172,4/4/2022,92,1747908
172,4/5/2022,29,550971
172,4/6/2022,90,1709910
172,4/8/2022,46,873954
172,4/9/2022,9,170991
172,4/12/2022,86,1633914
172,4/14/2022,84,1595916
172,4/16/2022,50,949950
172,4/20/2022,25,474975
172,4/22/2022,29,550971
172,4/26/2022,67,1272933
172,4/30/2022,67,1272933
172,5/1/2022,68,1291932
172,5/2/2022,56,1063944
172,5/3/2022,45,854955
172,5/4/2022,74,1405926
172,5/5/2022,36,683964
172,5/6/2022,115,2184885
172,5/7/2022,38,721962
172,5/8/2022,92,1747908
172,5/9/2022,86,1633914
172,5/17/2022,141,2678859
172,5/18/2022,45,854955
172,5/19/2022,56,1063944
172,5/20/2022,81,1538919
172,5/22/2022,11,208989
172,5/24/2022,98,1861902
172,5/25/2022,88,1671912
172,5/27/2022,141,2678859
172,5/31/2022,100,1899900
172,6/2/2022,22,417978
172,6/3/2022,37,702963
172,6/5/2022,15,284985
172,6/8/2022,7,132993
172,6/11/2022,100,1899900
172,6/14/2022,86,1633914
172,6/17/2022,4,75996
172,6/19/2022,7,132993
172,6/23/2022,54,1025946
172,6/24/2022,102,1937898
172,6/26/2022,16,303984
172,6/30/2022,98,1861902
172,7/1/2022,50,949950
172,7/3/2022,64,1215936
172,7/6/2022,80,1519920
172,7/7/2022,71,1348929
172,7/9/2022,52,987948
172,7/10/2022,69,1310931
172,7/11/2022,24,455976
172,7/13/2022,148,2811852
172,7/17/2022,78,1481922
172,7/20/2022,95,1804905
172,7/22/2022,35,664965
172,7/25/2022,89,1690911
172,7/26/2022,207,3932793
172,7/29/2022,147,2792853
172,7/30/2022,31,588969
172,8/7/2022,127,2412873
172,8/8/2022,48,911952
172,8/9/2022,113,2146887
172,8/10/2022,135,2564865
172,8/11/2022,53,1006947
172,8/12/2022,64,1215936
172,8/17/2022,19,360981
172,8/18/2022,22,417978
172,8/19/2022,85,1614915
172,8/21/2022,77,1462923
172,8/22/2022,74,1405926
172,8/23/2022,257,4882743
172,8/26/2022,7,132993
172,8/29/2022,64,1215936
172,9/1/2022,27,512973
172,9/2/2022,132,2507868
172,9/3/2022,112,2127888
172,9/4/2022,7,132993
172,9/7/2022,91,1728909
172,9/8/2022,85,1614915
172,9/10/2022,94,1785906
172,9/12/2022,43,816957
172,9/14/2022,48,911952
172,9/15/2022,78,1481922
172,9/16/2022,77,1462923
172,9/17/2022,96,1823904
172,9/18/2022,81,1538919
172,9/20/2022,44,835956
172,9/22/2022,74,1405926
172,9/23/2022,97,1842903
172,9/25/2022,180,3419820
172,9/27/2022,13,246987
172,9/28/2022,127,2412873
172,9/30/2022,45,854955
172,10/2/2022,118,2241882
172,10/3/2022,2,37998
172,10/5/2022,100,1899900
172,10/7/2022,70,1329930
172,10/8/2022,71,1348929
172,10/9/2022,1,18999
172,10/10/2022,92,1747908
172,10/11/2022,17,322983
172,10/12/2022,80,1519920
172,10/13/2022,95,1804905
172,10/14/2022,2,37998
172,10/19/2022,3,56997
172,10/22/2022,67,1272933
172,10/25/2022,94,1785906
172,10/26/2022,33,626967
172,10/27/2022,51,968949
172,10/28/2022,205,3894795
172,10/30/2022,125,2374875
172,11/4/2022,50,949950
172,11/5/2022,48,911952
172,11/8/2022,84,1595916
172,11/12/2022,7,132993
172,11/14/2022,42,797958
172,11/15/2022,60,1139940
172,11/18/2022,44,835956
172,11/24/2022,69,1310931
172,11/25/2022,30,569970
172,11/28/2022,74,1405926
172,11/30/2022,136,2583864
172,12/3/2022,11,208989
172,12/4/2022,45,854955
172,12/8/2022,31,588969
172,12/9/2022,11,208989
172,12/10/2022,19,360981
172,12/14/2022,63,1196937
172,12/17/2022,58,1101942
172,12/20/2022,77,1462923
172,12/21/2022,21,398979
172,12/26/2022,78,1481922
172,12/27/2022,92,1747908
172,12/28/2022,62,1177938
172,1/1/2023,120,2279880
172,1/4/2023,165,3134835
172,1/5/2023,50,949950
172,1/8/2023,59,1120941
172,1/10/2023,62,1177938
172,1/13/2023,93,1766907
172,1/14/2023,15,284985
172,1/15/2023,36,683964
172,1/17/2023,128,2431872
172,1/18/2023,24,455976
172,1/24/2023,1,18999
172,1/25/2023,82,1557918
172,1/27/2023,94,1785906
172,1/30/2023,42,797958
172,2/4/2023,108,2051892
172,2/5/2023,23,436977
172,2/8/2023,56,1063944
172,2/13/2023,57,1082943
172,2/16/2023,74,1405926
173,2/22/2022,18,305820
173,2/24/2022,43,730570
173,2/26/2022,51,866490
173,2/28/2022,97,1648030
173,3/3/2022,61,1036390
173,3/5/2022,7,118930
173,3/6/2022,24,407760
173,3/7/2022,76,1291240
173,3/8/2022,118,2004820
173,3/10/2022,73,1240270
173,3/11/2022,32,543680
173,3/12/2022,210,3567900
173,3/14/2022,65,1104350
173,3/15/2022,75,1274250
173,3/16/2022,79,1342210
173,3/17/2022,53,900470
173,3/18/2022,91,1546090
173,3/19/2022,10,169900
173,3/21/2022,110,1868900
173,3/22/2022,83,1410170
173,3/26/2022,10,169900
173,4/5/2022,20,339800
173,4/6/2022,89,1512110
173,4/7/2022,34,577660
173,4/8/2022,11,186890
173,4/9/2022,76,1291240
173,4/12/2022,65,1104350
173,4/13/2022,73,1240270
173,4/14/2022,22,373780
173,4/15/2022,38,645620
173,4/18/2022,70,1189300
173,4/21/2022,45,764550
173,4/22/2022,35,594650
173,4/23/2022,73,1240270
173,4/24/2022,137,2327630
173,4/25/2022,133,2259670
173,4/26/2022,15,254850
173,4/27/2022,62,1053380
173,4/28/2022,26,441740
173,5/1/2022,59,1002410
173,5/2/2022,88,1495120
173,5/9/2022,65,1104350
173,5/14/2022,64,1087360
173,5/16/2022,86,1461140
173,5/20/2022,40,679600
173,5/22/2022,19,322810
173,5/25/2022,68,1155320
173,5/26/2022,95,1614050
173,5/29/2022,54,917460
173,5/30/2022,19,322810
173,6/4/2022,96,1631040
173,6/5/2022,18,305820
173,6/11/2022,124,2106760
173,6/12/2022,88,1495120
173,6/15/2022,61,1036390
173,6/16/2022,24,407760
173,6/17/2022,83,1410170
173,6/18/2022,149,2531510
173,6/19/2022,56,951440
173,6/22/2022,53,900470
173,6/23/2022,91,1546090
173,6/24/2022,83,1410170
173,6/25/2022,89,1512110
173,6/26/2022,86,1461140
173,6/27/2022,8,135920
173,6/28/2022,15,254850
173,7/1/2022,73,1240270
173,7/2/2022,52,883480
173,7/3/2022,55,934450
173,7/4/2022,11,186890
173,7/6/2022,66,1121340
173,7/8/2022,21,356790
173,7/9/2022,49,832510
173,7/10/2022,148,2514520
173,7/11/2022,10,169900
173,7/12/2022,119,2021810
173,7/16/2022,98,1665020
173,7/17/2022,7,118930
173,7/18/2022,122,2072780
173,7/20/2022,98,1665020
173,7/23/2022,160,2718400
173,7/24/2022,81,1376190
173,7/25/2022,43,730570
173,8/5/2022,40,679600
173,8/7/2022,201,3414990
173,8/10/2022,133,2259670
173,8/23/2022,18,305820
173,8/27/2022,36,611640
173,8/28/2022,74,1257260
173,8/30/2022,68,1155320
173,9/1/2022,27,458730
173,9/4/2022,80,1359200
173,9/8/2022,97,1648030
173,9/10/2022,25,424750
173,9/11/2022,76,1291240
173,9/16/2022,198,3364020
173,9/17/2022,76,1291240
173,9/19/2022,61,1036390
173,9/20/2022,81,1376190
173,9/22/2022,63,1070370
173,9/23/2022,98,1665020
173,9/24/2022,61,1036390
173,9/26/2022,24,407760
173,9/28/2022,61,1036390
173,10/1/2022,86,1461140
173,10/5/2022,117,1987830
173,10/12/2022,89,1512110
173,10/14/2022,2,33980
173,10/20/2022,34,577660
173,11/10/2022,81,1376190
173,11/13/2022,74,1257260
173,11/16/2022,37,628630
173,11/17/2022,19,322810
173,11/18/2022,64,1087360
173,11/19/2022,76,1291240
173,11/21/2022,11,186890
173,11/22/2022,82,1393180
173,11/23/2022,193,3279070
173,11/26/2022,100,1699000
173,11/27/2022,37,628630
173,11/28/2022,40,679600
173,12/1/2022,8,135920
173,12/6/2022,28,475720
173,12/7/2022,65,1104350
173,12/8/2022,4,67960
173,12/9/2022,63,1070370
173,12/10/2022,137,2327630
173,12/13/2022,45,764550
173,12/14/2022,31,526690
173,12/19/2022,56,951440
173,12/23/2022,72,1223280
173,12/26/2022,19,322810
173,12/27/2022,20,339800
173,12/29/2022,79,1342210
173,12/30/2022,104,1766960
173,1/1/2023,42,713580
173,1/5/2023,34,577660
173,1/6/2023,57,968430
173,1/8/2023,159,2701410
173,1/10/2023,90,1529100
173,1/14/2023,102,1732980
173,1/15/2023,78,1325220
173,1/16/2023,5,84950
173,1/20/2023,190,3228100
173,1/24/2023,46,781540
173,1/26/2023,84,1427160
173,2/2/2023,96,1631040
173,2/3/2023,117,1987830
173,2/7/2023,42,713580
173,2/9/2023,12,203880
173,2/10/2023,46,781540
